trial33_4_0.5, 000600, 88, 139, PRDE, 20484, 20, 1024.200000, ZIC, 17482, 20, 874.100000, ZIP, 10259, 20, 512.950000, 
trial34_4_0.5, 000600, 105, 114, PRDE, 11503, 20, 575.150000, ZIC, 15903, 20, 795.150000, ZIP, 19157, 20, 957.850000, 
trial35_4_0.5, 000600, 79, 135, PRDE, 19341, 20, 967.050000, ZIC, 12482, 20, 624.100000, ZIP, 17610, 20, 880.500000, 
trial36_4_0.5, 000600, 88, 103, PRDE, 13729, 20, 686.450000, ZIC, 18018, 20, 900.900000, ZIP, 15636, 20, 781.800000, 
trial37_4_0.5, 000600, 101, 146, PRDE, 14989, 20, 749.450000, ZIC, 18216, 20, 910.800000, ZIP, 15423, 20, 771.150000, 
trial38_4_0.5, 000600, 102, 127, PRDE, 10494, 20, 524.700000, ZIC, 10697, 20, 534.850000, ZIP, 24801, 20, 1240.050000, 
trial39_4_0.5, 000600, 87, 109, PRDE, 13235, 20, 661.750000, ZIC, 15921, 20, 796.050000, ZIP, 19719, 20, 985.950000, 
trial40_4_0.5, 000600, 80, 124, PRDE, 18423, 20, 921.150000, ZIC, 12707, 20, 635.350000, ZIP, 17917, 20, 895.850000, 
trial41_4_0.5, 000600, 94, 128, PRDE, 19677, 20, 983.850000, ZIC, 14973, 20, 748.650000, ZIP, 11966, 20, 598.300000, 
trial42_4_0.5, 000600, 64, 114, PRDE, 13722, 20, 686.100000, ZIC, 16612, 20, 830.600000, ZIP, 15712, 20, 785.600000, 
trial43_4_0.5, 000600, 89, 134, PRDE, 10350, 20, 517.500000, ZIC, 18437, 20, 921.850000, ZIP, 18146, 20, 907.300000, 
trial44_4_0.5, 000600, 119, 132, PRDE, 18742, 20, 937.100000, ZIC, 12153, 20, 607.650000, ZIP, 15408, 20, 770.400000, 
trial45_4_0.5, 000600, 113, 120, PRDE, 18449, 20, 922.450000, ZIC, 13297, 20, 664.850000, ZIP, 18746, 20, 937.300000, 
trial46_4_0.5, 000600, 83, 135, PRDE, 19637, 20, 981.850000, ZIC, 12650, 20, 632.500000, ZIP, 17690, 20, 884.500000, 
trial47_4_0.5, 000600, 72, 128, PRDE, 16273, 20, 813.650000, ZIC, 15597, 20, 779.850000, ZIP, 16793, 20, 839.650000, 
trial48_4_0.5, 000600, 90, 115, PRDE, 15067, 20, 753.350000, ZIC, 18063, 20, 903.150000, ZIP, 14783, 20, 739.150000, 
trial49_4_0.5, 000600, 89, 115, PRDE, 10704, 20, 535.200000, ZIC, 20724, 20, 1036.200000, ZIP, 13474, 20, 673.700000, 
trial0_4_0.75, 000600, 82, 122, PRDE, 9999, 20, 499.950000, ZIC, 17614, 20, 880.700000, ZIP, 20792, 20, 1039.600000, 
trial1_4_0.75, 000600, 80, 103, PRDE, 10121, 20, 506.050000, ZIC, 14620, 20, 731.000000, ZIP, 24096, 20, 1204.800000, 
trial2_4_0.75, 000600, 89, 125, PRDE, 12237, 20, 611.850000, ZIC, 8301, 20, 415.050000, ZIP, 26927, 20, 1346.350000, 
trial3_4_0.75, 000600, 77, 135, PRDE, 14791, 20, 739.550000, ZIC, 10213, 20, 510.650000, ZIP, 21971, 20, 1098.550000, 
trial4_4_0.75, 000600, 110, 122, PRDE, 12288, 20, 614.400000, ZIC, 20856, 20, 1042.800000, ZIP, 13349, 20, 667.450000, 
trial5_4_0.75, 000600, 114, 137, PRDE, 13219, 20, 660.950000, ZIC, 18910, 20, 945.500000, ZIP, 15758, 20, 787.900000, 
